Original Indgstn Remedy Tablet,,
Peppermint Indigestion Tablets,,
Powder Indigestion Remedies,,
Chicory Mixture Instant Coffee,coffee-instant,
Decaf Freeze Dried Inst Coffee,coffee-instant,
Decaf Non-Freeze Dried Coffee,coffee-instant,
Freeze Dried Instant Coffee,coffee-instant,
Instant Coffee Granules,coffee-instant,
Instant Coffee Micro Ground,coffee-instant,
Instant Coffee Non-Barcoded,coffee-instant,
Instant Coffee Powder,coffee-instant,
Spclty Instant Coffee,coffee-instant,
Speciality Instant Coffee,coffee-instant,
Instant Hot Snacks,instant hot snacks,
Instant Mashed Potato,instant mashed potatoes,
Instant Milk,instant/skimmed/filled milk,
Kitchen Towels,,
Lard+Compound Compounds,white fats,
Lard+Compound Lard,white fats,
Lard+Compound Solid Vegetable,white fats,
Lards+Compounds Dripping,white fats,
Lards+Compounds Duck Fat,white fats,
Lards+Compounds Goose Fat,white fats,
Laxatives,,
Lemon+Lime Juices Lemon,lemon and lime juices,
Lemon+Lime Juices Lime,lemon and lime juices,
Liquid Soap,,
Liquid+Grd Coffee Non Barcoded,coffee-liquid & ground,
Liquid+Ground Coffee Bags,coffee-liquid & ground,
Liquid+Ground Coffee Beans,coffee-liquid & ground,
Liquid+Ground Coffee Ground,coffee-liquid & ground,
Lmscle Rmvrs/Water Softener,,
Loose Chld Pasties/Sausage Rll,meat+pastry products - prpckd,
Loose Chld Quiches/Flans,meat+pastry products - prpckd,
Loose Chld Sliced Pies/Pudding,meat+pastry products - prpckd,
Loose Chld Whole Pork Pie,meat+pastry products - prpckd,
Lse Chld Othr Whl Pie/Pudding,meat+pastry products - prpckd,
Scotch Eggs,meat+pastry products - prpckd,
Gel,,
Machine Wash Non Barcoded,,
Machine Wash Produc Powergems,,
Machine Wash Products Gel,,
Mchn Wsh Prds Tmble Dryer Shot,,
Mchn Wsh Prdts Liquid,,
Mchn Wsh Prdts One Shot Tablet,,
Mchn Wsh Prdts One Sht Capsule,,
Mchn Wsh Prdts Powder,,
One Shot Capsule,,
Dairy Spreads,margarine,
Margarine Liquid Margarine,margarine,
Margarine Non-Barcoded,margarine,
Non Pufa Low Fat Spread,margarine,
Other Soft Margarine,margarine,
P.U.F.A Soya Margarine/Spread,margarine,
Packet Margarine,margarine,
Pufa/Mufa Margarine/Spread,margarine,
Meat Extract Cubes,gravy & stock,
Meat Extract Gravy Browning,gravy & stock,
Meat Extract Gravy Powder/Gran,gravy & stock,
Meat Extract Gravy Salt,gravy & stock,
Meat Extract Non-Barcoded,gravy & stock,
Meat Extract R.T.S. Gravy,gravy & stock,
Mt Extrct Pastes/Savoury Drink,gravy & stock,
Dry Look Mens Hairsprays,,
Firm Hold Mens Hairsprays,,
Mens Hairsprays Extra Firm,,
Mens Hairsprays Extra Hold,,
Mens Hairsprays Normal,,
Mens Hairsprays Thickening,,
Standard Mens Hairsprays,,
Mens Mass Fragrances,,
Mens Skincare,,
Milkshake Mixes Liquid,milkshake mixes,
Milkshake Mixes Powder,milkshake mixes,
Mincemeat (Sweet) Luxury,mincemeat(sweet),
Mincemeat (Sweet) Standard,mincemeat(sweet),
Carbonated Mineral Water,soft drinks-mineral water,
Flavoured,soft drinks-mineral water,
Flavoured Mineral Water,soft drinks-mineral water,
Still,soft drinks-mineral water,
Still Mineral Water,soft drinks-mineral water,
Mixers,soft drinks-mixers,
Baby Wipes,,
Moist Wipes,,
Bagels,bread - loose,
Croissants,bread - loose,
Crumpets/Pikelets,bread - loose,
Crusty Bread Rolls,bread - loose,
Fruited Iced Buns,bread - loose,
Fruited Other Buns,bread - loose,
Hotcross Buns,bread - loose,
Lavash Bread,bread - loose,
Morning Goods Bagels,bread - loose,
Morning Goods Baguettes,bread - loose,
Morning Goods Brown,bread - loose,
Morning Goods Ciabatta,bread - loose,
Morning Goods Flatbread,bread - loose,
Morning Goods Focaccia,bread - loose,
Morning Goods Pain Au Choc,"bread - rolls, baps+croissants",
Morning Goods Petit Pains,bread - loose,
Morning Goods Sub Roll,bread - loose,
Morning Goods Tear+Share,bread - loose,
Morning Goods Tortilla Wraps,tortilla wraps,
Morning Goods White,bread - loose,
Muffins,bread - loose,
Naan Bread,bread - loose,
Other Bread Rolls/Baps,bread - loose,
Pancakes/Griddle Scones,bread - loose,
Part Baked Bread,bread - loose,
Partbaked,bread - loose,
Pitta Bread,bread - loose,
Potato Cakes/Soda Farl,bread - loose,
Scones,bread - loose,
Soft Bread Rolls,bread - loose,
Teacakes,bread - loose,
Unfruited Iced Buns,bread - loose,
Unfruited Other Buns,bread - loose,
Waffles,bread - loose,
Mouthwashes,,
Mustard American,mustard,
Mustard Australian,mustard,
Mustard Dijon,mustard,
Mustard English,mustard,
Mustard Flavoured/Other,mustard,
Mustard French,mustard,
Mustard Irish,mustard,
Mustard Polish,mustard,
Mustard Powder,mustard,
Mustard Russian,mustard,
Mustard Sandwich,mustard,
Mustard Wholegrain,mustard,
Non Alcoholic Beer,alcohol-beer-low alcohol,
Brazil Nuts,nuts & nut mixtures,
Flavoured Peanuts,nuts & nut mixtures,
Monkey Nuts,nuts & nut mixtures,
Nuts Almond+Hazelnut,nuts & nut mixtures,
Nuts Almonds,nuts & nut mixtures,
Nuts Cashews,nuts & nut mixtures,
Nuts Chestnut,nuts & nut mixtures,
Nuts Chestnuts,nuts & nut mixtures,
Nuts Chopped Brazil Nuts,nuts & nut mixtures,
Nuts Chopped Mixed Nuts,nuts & nut mixtures,
Nuts Cobnuts,nuts & nut mixtures,
Nuts Coconut Powder,nuts & nut mixtures,
Nuts Desiccated Coconut,nuts & nut mixtures,
Nuts Dry Roast Peanuts,nuts & nut mixtures,
Nuts Fruit+Nut Mixtures,nuts & nut mixtures,
Nuts Hazelnuts,nuts & nut mixtures,
Nuts Large Peanuts,nuts & nut mixtures,
Nuts Macademia,nuts & nut mixtures,
Nuts Mixed Nuts,nuts & nut mixtures,
Nuts Mixtures,nuts & nut mixtures,
Nuts Other,nuts in shells,
Nuts Peanut,nuts & nut mixtures,
Nuts Peanuts,nuts & nut mixtures,
Nuts Pistachio,nuts & nut mixtures,
Nuts Soya Nuts,nuts & nut mixtures,
Nuts Standard Peanuts,nuts & nut mixtures,
Nuts Stoned Dates+Marzipan,nuts & nut mixtures,
Nuts Stoned Dates+Walnuts,nuts & nut mixtures,
Nuts corn+nut,nuts & nut mixtures,
Pecan Nuts,nuts & nut mixtures,
Pine Nut Kernels,nuts & nut mixtures,
Walnuts,nuts & nut mixtures,
Aspirin Oral Analgesics,,
Ibuprofen Oral Analgesics,,
Oral Analgesics Compounds,,
Oral Paracetamol Analgesics,,
Adult Oral Lesion Gel,,
Mouth Ulcer Gel,,
Mouth Ulcer Liquid,,
Oral Lesion Teething Pastilles,,
Oral Lesion/te Mouth Ulcer Spr,,
Oral Lesion/teething Mrk Buds,,
Pain Relief Oral Gel,,
Sore Mouth Gel,,
Teething Gel,,
Teething Granules,,
Teething Powder,,
Chld Prawn Ccktl/Seafood Sauce,fish-jar(inc.seafood/shellfsh),
Oth Chld Cnvnce All Othr Types,,
Oth Chld Cnvnce Apple Sauces,prepared chilled fruit,
Oth Chld Cnvnce Bhajis,indian & chinese products,
Oth Chld Cnvnce Other Snacks,savoury snacks,
Oth Chld Cnvnce Pakoras,savoury snacks,
Oth Chld Cnvnce Potato Skins,savoury snacks,
Oth Chld Cnvnce Potato Wedges,savoury snacks,
Oth Chld Cnvnce Samosa,savoury snacks,
Oth Chld Cnvnce Sausage Wraps,savoury snacks,
Oth Chld Cnvnce Spring Rolls,savoury snacks,
Oth Chld Cnvnce Tartare Sauce,savoury snacks,
Oth Chld Cooked Cocktail,savoury snacks,
Oth Chld Cranberry Sauce,cooking sauces and condiments,
Oth Chld Snack Selection,savoury snacks,
Other Chi Meal Cent Other Poul,savoury snacks,
Other Chilled Co Bites/Snacks,savoury snacks,
Other Chilled Con Meal Centre,savoury snacks,
Other Chilled Conven American,savoury snacks,
Other Chilled Conveni Mexican,savoury snacks,
Other Chilled Horseradish Sau,cooking sauces and condiments,
Other Chilled Vegetable Accom,savoury snacks,
Other Snacks,savoury snacks,
Frozen Cooking Sauces,cooking sauces and condiments,
Frozen Unfilled Yorkshire Puds,miscellaneous foods - frozen,
Other Frozen Foods,miscellaneous foods - frozen,
P/P Fresh Me Ready To Co Fish,meat+pastry products - prpckd,
P/P Fresh Meat+ Complete Meal,meat+pastry products - prpckd,
P/P Fresh Meat+V Bites/Snacks,meat+pastry products - prpckd,
P/P Fresh Meat+V Other Snacks,meat+pastry products - prpckd,
P/P Fresh Meat+Ve Meal Centre,meat+pastry products - prpckd,
PP Fsh Mt+Vg Filo/Vol-Au-Vent,meat+pastry products - prpckd,
PP Fsh Mt+Vg Hot Meat Pudding,meat+pastry products - prpckd,
PP Fsh Mt+Vg Hot Pies,meat+pastry products - prpckd,
PP Fsh Mt+Vg Non Meat Pasties,meat+pastry products - prpckd,
PP Fsh Mt+Vg Other Cold Pies,meat+pastry products - prpckd,
PP Fsh Mt+Vg Pasties,meat+pastry products - prpckd,
PP Fsh Mt+Vg Pick N Mix Quiche,meat+pastry products - prpckd,
PP Fsh Mt+Vg Pick-n-Mix Pies,meat+pastry products - prpckd,
PP Fsh Mt+Vg Pick-n-Mix Snack,meat+pastry products - prpckd,
PP Fsh Mt+Vg Pork Pies,meat+pastry products - prpckd,
PP Fsh Mt+Vg Quiches/Flans,meat+pastry products - prpckd,
PP Fsh Mt+Vg Sausage Rolls,meat+pastry products - prpckd,
PP Fsh Mt+Vg Scotch Eggs,meat+pastry products - prpckd,
Sausage Rolls,meat+pastry products - prpckd,
Packet Instant Soup,soup-dried,
Packet Soup Non-Barcoded,soup-dried,
Packet Standard Soup,soup-dried,
Packet Stuffing,stuffing-packet,
Peanut Butter,peanut butter,
Chutney,chutney & relish,
Piccalilli+Mustard Pickle,chutney & relish,
Relishes,chutney & relish,
Sweet Pickles,chutney & relish,
Popcorn Savoury,popcorn - savoury,
Popcorn Sweet,popcorn - sweet,
Popcorn Sweet+Savoury,popcorn - savoury,
Pot Pourri+Scented Candles+Oil,,
Custard Powder,custard,
Instant Custard Powder,custard,
Powder Blancmanges,desserts+dessert sauces,
Powder Cornflour,desserts+dessert sauces,
Powder Desserts+Cstrds Non Bar,desserts+dessert sauces,
Powder Hot Instant Desserts,desserts+dessert sauces,
Powder Ice Cream/Dessert Sauce,desserts+dessert sauces,
Powder Instant Desserts,desserts+dessert sauces,
Powder Prpard Dessert Topping,desserts+dessert sauces,
Powder Thickeners,desserts+dessert sauces,
Powder Trifle,desserts+dessert sauces,
Powdered Dessert Topping,desserts+dessert sauces,
Canned Bean Salad,vegetables-canned peas & beans,
Canned Beans In Sauce,vegetables-canned peas & beans,
Canned Butter Beans,vegetables-canned peas & beans,
Canned Garden Peas,vegetables-canned peas & beans,
Canned Kidney Beans,vegetables-canned peas & beans,
Canned Other Beans In Brine,vegetables-canned peas & beans,
Canned Pease Pudding,vegetables-canned peas & beans,
Canned Processed Tinned Peas,vegetables-canned peas & beans,
Canned Tinned Mushy Peas,vegetables-canned peas & beans,
Canned+Bottled Green Beans,vegetables-canned peas & beans,
Prepared Peas&B Mogette Beans,vegetables-canned peas & beans,
Prepared Peas&B Refried Beans,vegetables-canned peas & beans,
Prepared Peas&Beans Broad,vegetables-canned peas & beans,
Prepared Peas&Beans Mixed,vegetables-canned peas & beans,
Prepared Peas&Beans Soya,vegetables-canned peas & beans,
Extra Jam Preserve,jams & marmalades,
Fruit Cheese Preserve,sandwich spread,
Lemon Curd Preserve,paste+spreads,
Make It Yourself Marmalade,paste+spreads,
Medium Cut Preserve,paste+spreads,
Perserve Non-Barcoded,paste+spreads,
Preserves Alphonso Mango Curd,paste+spreads,
Preserves Banana Curd,paste+spreads,
Preserves Banana+Kiwi Curd,paste+spreads,
Preserves Blackcurrant Curd,paste+spreads,
Preserves Butterscotch Curd,paste+spreads,
Preserves Cranberry Curd,paste+spreads,
Preserves Fine Cut,paste+spreads,
Preserves Fruit Cake,paste+spreads,
Preserves Ginger Curd,paste+spreads,
Preserves Jaffa Orange Curd,paste+spreads,
Preserves Lime Curd,paste+spreads,
Preserves Luscious Lemon Curd,paste+spreads,
Preserves No Added Sugar,paste+spreads,
Preserves Orange Curd,paste+spreads,
Preserves Passionfruit Curd,paste+spreads,
Preserves Pink Grapefruit Curd,paste+spreads,
Preserves Raspberry+Lime Curd,paste+spreads,
Preserves Red Velvet Curd,paste+spreads,
Preserves Rhubarb+Custard Curd,paste+spreads,
Preserves Sour Cherry Curd,paste+spreads,
Preserves Summer Fruit Curd,paste+spreads,
Pure Fruit Spread Preserve,paste+spreads,
Reduced Sugar Preserve,paste+spreads,
Standard Jam Preserve,paste+spreads,
Thick Cut Preserves,paste+spreads,
Thin Cut Preserves,paste+spreads,
R.T.S. Custard Big Pot,custard,
R.T.S. Custard Can,custard,
R.T.S. Custard Carton,custard,
R.T.S. Custard Individual Pot,custard,
R.T.S. Custard Pouch,custard,
Bought With Razor,,
Bought With Razor Razor Blades,,
Disposable Razor Blades,,
Double Edge Razor Blades,,
Razor Blades Non-Barcoded,,
Razor Blades System,,
System Blades,,
Ready To Use Icing,icing-ready to use,
RTS Desserts Lng Lf Creme Crml,ready to serve desserts,
RTS Desserts Lng Lf Custard,ready to serve desserts,
RTS Desserts Lng Lf Mousse,ready to serve desserts,
RTS Desserts Lng Lf Other Type,ready to serve desserts,
RTS Desserts Lng Lf Rice Pudng,ready to serve desserts,
RTS Desserts Lng Lf Trifle,ready to serve desserts,
RTS Desserts Lng Lf Whip,ready to serve desserts,
RTS Desserts Long Life Jelly,ready to serve desserts,
Salt Cooking Salt,salt,
Salt Low Salt,salt,
Salt Mediterranean Sea/Rock,salt,
Salt Sea Salt+Garlic,salt,
Salt Sea/Rock,salt,
Salt Speciality/Flavours,salt,
Salt Table,salt,
Savoury Biscui Other Savoury B,biscuits - plain+savoury,
Savoury Biscui Pastries+Twists,biscuits - plain+savoury,
Savoury Biscui Savoury Snacks,biscuits - plain+savoury,
Svry Bisc Breadsticks,biscuits - plain+savoury,
Multi-Pack,savoury snacks,
Savoury Snacks Family,savoury snacks,
Savoury Snacks Maxi,savoury snacks,
Savoury Snacks Multi-Pack,savoury snacks,
Savoury Snacks Standard,savoury snacks,
Savoury Snacks Tray,savoury snacks,
Seasonal Biscu Bourbon Creams,biscuits - seasonal,
Seasonal Biscu Chocolate Biscu,biscuits - seasonal,
Seasonal Biscu Chocolate Diges,biscuits - seasonal,
Seasonal Biscu Chocolate Mallo,biscuits - seasonal,
Seasonal Biscu Chocolate Wafer,biscuits - seasonal,
Seasonal Biscu Custard Creams,biscuits - seasonal,
Seasonal Biscu Fruit Shortcake,biscuits - seasonal,
Seasonal Biscu Half Iced Biscu,biscuits - seasonal,
Seasonal Biscu Uncoated Mallow,biscuits - seasonal,
Seasonal Biscui Packet Wafers,biscuits - seasonal,
Seasonal Biscuit Coconut/Nice,biscuits - seasonal,
Seasonal Biscuit Fully Coated,biscuits - seasonal,
Seasonal Biscuit Other Creams,biscuits - seasonal,
Seasonal Biscuits Cookies,biscuits - seasonal,
Seasonal Biscuits Ginger,biscuits - seasonal,
Seasonal Biscuits Half Coated,biscuits - seasonal,
Seasonal Biscuits Jaffa Cakes,biscuits - seasonal,
Seasonal Biscuits Jam,biscuits - seasonal,
Seasonal Biscuits Lunchbox,biscuits - seasonal,
Seasonal Biscuits Oat,biscuits - seasonal,
Seasonal Biscuits Other Sweet,biscuits - seasonal,
Ssnl Bisc Assortment,biscuits - seasonal,
Ssnl Bisc Shortbread,biscuits - seasonal,
Ssnl Bisc Shortcake,biscuits - seasonal,
Shampoo,,
Shampoo Dry Shampoo,,
Shampoo Non-Barcoded,,
Shampoo Oil,,
Shampoo and Conditioner,,
Shaving Soaps Bowl/Soap,,
Shaving Soaps Cream,,
Shaving Soaps Foam,,
Shaving Soaps Gel,,
Shaving Soaps Mousse,,
Shaving Soaps Oil,,
Shaving Soaps Serum,,
Shaving Soaps Spray,,
Shaving Soaps Sticks,,
Fresh Crab,fish-jar(inc.seafood/shellfsh),
Fresh Crab Sticks,fish-jar(inc.seafood/shellfsh),
Fresh Lobster,fish-jar(inc.seafood/shellfsh),
Fresh Other Shellfish,fish-jar(inc.seafood/shellfsh),
Fresh Prawns,fish-jar(inc.seafood/shellfsh),
Fresh Scampi,fish-jar(inc.seafood/shellfsh),
Fresh Shrimps,fish-jar(inc.seafood/shellfsh),
Shellfish Crayfish,fish-jar(inc.seafood/shellfsh),
Shellfish Mussels,fish-jar(inc.seafood/shellfsh),
Shellfish Scallops,fish-jar(inc.seafood/shellfsh),
Shellfish Selection,fish-jar(inc.seafood/shellfsh),
Shellfish Smoked Prawn,fish-jar(inc.seafood/shellfsh),
Shoe Care Products,,
Baby Skincare,,
Facial Moisturisers Skincare,,
General Purpose,,
General Purpose Skincare,,
Hand Preparations Skincare,,
Lip Preparations,,
Petroleum Jelly Skincare,,
Skincare Cleansers,,
Skincare Non Barcoded,,
Skincare Toners,,
Sleeping Aids Caplets,,
Sleeping Aids Capsules,,
Sleeping Aids Liquid,,
Sleeping Aids Lozenges,,
Sleeping Aids Pastille,,
Sleeping Aids Plug Ins,,
Sleeping Aids Spray,,
Sleeping Aids Tablet,,
Smoking Cessat Inhaler/Inhalat,,
Smoking Cessation Capsules,,
Smoking Cessation Gel,,
Smoking Cessation Gum,,
Smoking Cessation Lozenge,,
Smoking Cessation Mouth Spray,,
Smoking Cessation Nasal Spray,,
Smoking Cessation Patch,,
Smoking Cessation Pouch,,
Smoking Cessation Strips,,
Smoking Cessation Tablet,,
Soda Water,soft drinks-crbntd flvrs bttls,
Sour+Specialit Beetroot+Onion,pickles-speciality,
Sour+Specialit Beetroot+Roaste,pickles-speciality,
Sour+Specialit Pink Pickled Sl,pickles-speciality,
Sour+Specialit Tangy White Pic,pickles-speciality,
Sour+Specialit White Pickled S,pickles-speciality,
Sour+Speciality P Burger Slaw,pickles-speciality,
Sour+Speciality P Cauliflower,pickles-speciality,
Sour+Speciality Pi Spicy Slaw,pickles-speciality,
Sour+Speciality Pick Red Slaw,pickles-speciality,
Sour+Speciality Pickle Celery,pickles-speciality,
Sr+Spclty Pickled Beetroot,pickles-speciality,
Sr+Spclty Pickled Cocktail,pickles-speciality,
Sr+Spclty Pickled Gherkins,pickles-speciality,
Sr+Spclty Pickled Mixed,pickles-speciality,
Sr+Spclty Pickled Onions,pickles-speciality,
Sr+Spclty Pickled Other,pickles-sour,
Sr+Spclty Pickled Red Cabbage,pickles-speciality,
Sr+Spclty Pickled Silverskins,pickles-speciality,
Sr+Spclty Pickled Speciality,pickles-speciality,
Sparkling Wine Red,alcohol-chmpgne/spkl wine/prry,
Sparkling Wine Rose,alcohol-chmpgne/spkl wine/prry,
Sparkling Wine Sparkling,alcohol-chmpgne/spkl wine/prry,
Spcl Trts  Assortment,biscuits - sweet,
Spcl Trts  Chocolate Mallows,biscuits - sweet,
Spcl Trts  Chocolate Wafer,biscuits - sweet,
Spcl Trts  Cookies,biscuits - sweet,
Spcl Trts  Fully Coated,biscuits - sweet,
Spcl Trts  Half Coated,biscuits - sweet,
Spcl Trts  Jaffa Cakes,biscuits - sweet,
Spcl Trts  Other Creams,biscuits - sweet,
Spcl Trts  Packet Wafers,biscuits - sweet,
Spcl Trts  Shortbread,biscuits - sweet,
Special Treats Butter,biscuits - sweet,
Special Treats Chocolate Diges,biscuits - sweet,
Special Treats Coconut/Nice,biscuits - sweet,
Special Treats Fruit Shortcake,biscuits - sweet,
Special Treats Ginger,biscuits - sweet,
Special Treats Jam,biscuits - sweet,
Special Treats Lunchbox,biscuits - sweet,
Special Treats Oat,biscuits - sweet,
Special Treats Other Everyday,biscuits - sweet,
Special Treats Other Fruit,biscuits - sweet,
Special Treats Other Sweet,biscuits - sweet,
Special Treats Shortcake,biscuits - sweet,
Gin,alcohol-gin,
Rum,alcohol-rum,
Spirits Brandy,alcohol-othr spirits & liqueur,
Spirits Gin,alcohol-gin,
Spirits Other,alcohol-othr spirits & liqueur,
Spirits Rum,alcohol-rum,
Spirits Vodka,alcohol-vodka,
Spirits Whisky,alcohol-othr spirits & liqueur,
Vodka,alcohol-vodka,
Spray Insecticide,,
Suet Beef,white fats,
Suet Vegetable,white fats,
Brown Sugar,sugar,
Caster Sugar,sugar,
Cube Sugar,sugar,
Demerara Sugar,sugar,
Golden Granulated Sugar,sugar,
Icing Sugar,sugar,
Low Calorie Sugar,sugar,
Other Sugars,sugar,
Preserving Sugar,sugar,
Sugar Non-Barcoded,sugar,
White Granulated Sugar,sugar,
Sugar Confecti Egg+Novelty+Sea,sugar conf-candy,
Sugar Confecti Sugar Multipack,sugar conf-candy,
Sugar Confectio Boxes+Gifting,sugar conf-candy,
Sugar Confectio Sugar Sharing,sugar conf-candy,
Sugar Confectio Sugar Singles,sugar conf-candy,
Sun Care Aftersun,,
Sun Care Artificial Tans,,
Sun Care Non Barcoded Products,,
Sun Care Pre-Tans,,
Sun Care Sun Tans,,
Sweet+Savoury Mix Bread,sweet & savoury mixes,
Sweet+Savoury Mix Breadcrumb,sweet & savoury mixes,
Sweet+Savoury Mix Cake,sweet & savoury mixes,
Sweet+Savoury Mix Crumble,sweet & savoury mixes,
Sweet+Savoury Mix Dessert Cake,sweet & savoury mixes,
Sweet+Savoury Mix Pastry,sweet & savoury mixes,
Sweet+Savoury Mix Savoury,sweet & savoury mixes,
Sweet+Savoury Mixes Biscuit,sweet & savoury mixes,
Sweet+Savoury Mixes Choux Mix,sweet & savoury mixes,
Sweet+Savoury Mixes Crumbs,sweet & savoury mixes,
Sweet+Savoury Mixes Icing Mix,sweet & savoury mixes,
Syrup,syrup and treacle,
Treacle,syrup and treacle,
Table Sauces Non Barcoded,sauces-table & ketchups,
Tbl Scs Other,sauces-table & ketchups,
Tbl Scs Thick Brown Sauce,sauces-table & ketchups,
Tbl Scs Tomato Sauce/Ketchup,sauces-table & ketchups,
Tbl Scs Worcester Sauce,sauces-table & ketchups,
Table+Qck Set Jellies Crystals,jellies,
Table+Quick Set Jellie Liquid,jellies,
Table+Quick Set Jellies Other,jellies,
Table+Quick Set Jellies Tablet,jellies,
Baby Talcum Powder,,
Mens Talcum Powder,,
Talcum Powder Non Barcoded,,
Womens/Family Talcum Powder,,
Packet Tea,tea-standard,
Tea Decaffeinated,tea-standard,
Tea Fruit+Herbal,tea-fruit & herbal bags,
Tea Green Bags,tea-standard,
Tea Instant,tea-standard,
Tea Loose,tea-standard,
Tea Non-Barcoded,tea-standard,
Tea Ordinary Bags,tea-standard,
Tea Organic Bags,tea-standard,
Tea Speciality Bags,tea-standard,
Canned Fruit Cocktail/Salad,ambient fruit,
Canned Fruit Non-Barcoded,ambient fruit,
Canned Other Fruits,ambient fruit,
Canned Peaches,fruit - peaches,
Canned Pears,fruit - pears,
Canned Pineapples,fruit - tropical fruit,
Tinned Fruit Mandarin+Pineappl,fruit - tropical fruit,
Tinned Fruit Pineapple,fruit - tropical fruit,
Tinned Sponge Puddings,ready to serve desserts,
Toaster Pastries,cakes & pastries,
Flat Pack Toilet Tissues,,
Hard Roll Toilet Tissues,,
Moist Toilet Tissue,,
Soft Toilet Rolls,,
Toilet Tissues Non Barcoded,,
Tomato Products Chopped,vegetables - tomatoes,
Tomato Products Passata,vegetables - tomatoes,
Tomato Products Pastes/Puree,vegetables - tomatoes,
Tomato Products Sieved,vegetables - tomatoes,
Tomato Products Whole,vegetables - tomatoes,
Low Calorie Tonic Water,soft drinks-mineral water,
Regular Tonic Water,soft drinks-mineral water,
Standard Tonic Water,soft drinks-mineral water,
ToothPastes Pastes,,
ToothPastes Polishes/Powders,,
ToothPastes Wipes,,
Topical Analge Devils Claw Cre,,
Topical Analgesic Cold Gel,,
Topical Analgesic Cream,,
Topical Analgesic Embrocation,,
Topical Analgesic Extra/Maxim,,
Topical Analgesic Freeze Spray,,
Topical Analgesic Gel,,
Topical Analgesic Icy Gel,,
Topical Analgesic Ointment,,
Topical Analgesic Patch,,
Topical Analgesic Rub,,
Topical Analgesics Balm,,
Topical Analgesics Cold Spray,,
Topical Analgesics Freeze Gel,,
Topical Analgesics Mousse,,
Topical Analgesics Muscle Oil,,
Topical Analgesics Plasters,,
Topical Analgesics Roll-Ons,,
Topical Analgesics Spray,,
Topical Analgesics Stick,,
Topical Analgesics Wraps,,
Tpcl Analgesic Devils Claw Gel,,
Tpcl Analgesic Ibuprofen Gel,,
Tpcl Analgesic Low Odour Spray,,
Tpcl Analgesic Muscle Lotion,,
Topical Antiseptics Cream,,
Topical Antiseptics Gel,,
Topical Antiseptics Liquid,,
Topical Antiseptics Lotion,,
Topical Antiseptics Ointment,,
Topical Antiseptics Other,,
Topical Antiseptics Patches,,
Topical Antiseptics Spray,,
Topical Antiseptics Wipes,,
Brown,bread - loose,
Total Bread Grained,bread - loose,
Total Bread Other,bread - loose,
Total Bread Wheat,bread - loose,
Total Bread Wholewheat,bread - loose,
Wrapped Bread Bran,bread - loose,
Wrapped Bread Brown,bread - loose,
Wrapped Bread Country Bran,bread - loose,
Wrapped Bread Country Brown,bread - loose,
Wrapped Bread Danish Brown,bread - loose,
Wrapped Bread Danish White,bread - loose,
Wrapped Bread Garlic,bread - loose,
Wrapped Bread Granary Malt Bro,bread - loose,
Wrapped Bread Hi Bran,bread - loose,
Wrapped Bread Italian,bread - loose,
Wrapped Bread Malt Wheatgrain,bread - loose,
Wrapped Bread Malted Brown,bread - loose,
Wrapped Bread Oatmeal,bread - loose,
Wrapped Bread Other Speciality,bread - loose,
Wrapped Bread Soft Wholemeal,bread - loose,
Wrapped Bread Softgrain,bread - loose,
Wrapped Bread Stoneground,bread - loose,
Wrapped Bread Stongrnd Whole,bread - loose,
Wrapped Bread Wheatgerm,bread - loose,
Wrapped Bread White,bread - loose,
Wrapped Bread Wholemeal,bread - loose,
Wrapped Bread Wholemeal Light,bread - loose,
Wrapped Bread Wholewhite,bread - loose,
All Flexi Packs,,
Canned Cat Food,,
Cat Food All Chub Packs,,
Cat Food All Flexi Packs,,
Cat Food Bulk,,
Cat Food Canned,,
Cat Food Dried,,
Cat Food Non Barcoded,,
Cat Food Soft Moist,,
Dried Cat Food,,
Bavarian Blue Cheese,cheese - natural,
Blue Brie,cheese - natural,
Brie Cheese,cheese - natural,
Buxton Blue,cheese - natural,
Caerphilly Cheese,cheese - natural,
Cambazola Cheese,cheese - natural,
Camembert Cheese,cheese - natural,
Cheddar Cheese,cheese - natural,
Cheese Mini Portions,cheese - natural,
Cheshire Cheese,cheese - natural,
Cottage Cheese,cheese-cottage,
Cow Mozzarella,cheese - natural,
Curd Cheese,cheese - natural,
Danish Blue Cheese,cheese - natural,
Derby/Sage Derby Cheese,cheese - natural,
Dolcelatte Cheese,cheese - natural,
Double Gloucester Cheese,cheese - natural,
Dovedale Cheese,cheese - natural,
Dubliner Cheese,cheese - natural,
Edam Cheese,cheese - natural,
Emmental Cheese,cheese - natural,
Feta Cheese,cheese - natural,
Goats Cheddar,cheese - natural,
Goats Cheese,cheese - natural,
Gorgonzola Cheese,cheese - natural,
Gouda Cheese,cheese - natural,
Gruyere Cheese,cheese - natural,
Jarlsberg Cheese,cheese - natural,
Lancashire Cheese,cheese - natural,
Leerdammer Cheese,cheese - natural,
Leicester/Red Cheese,cheese - natural,
Leicester/Red Leicester,cheese - natural,
Maasdam Cheese,cheese - natural,
Manchego Cheese,cheese - natural,
Mascarpone Cheese,cheese - natural,
Monterey Jack Cheese,cheese - natural,
Mycella Cheese,cheese - natural,
Other British Blue,cheese - natural,
Other British Blue Cheese,cheese - natural,
Other Hard British Cheese,cheese - natural,
Other Hard Cheese,cheese - natural,
Other Processed Cheese,cheese - processed,
Other Processed Smoked,cheese - processed,
