,Almonds; with shell,Anise; badian; fennel; coriander,Apples,Apricots,Artichokes,Asparagus,Avocados,Bananas,Barley,Beans; dry,Beans; green,Berries nes,Blueberries,Brazil nuts; with shell,Broad beans; horse beans; dry,"Butter, Cream & Ghee",Cabbages and other brassicas,Carrots and turnips,Cashew nuts; with shell,Cassava,Cauliflowers and broccoli,Cheese,Cherries,Chestnut,Chillies and peppers; green,Cocoa; beans,Coconuts,Coffee; green,Cranberries,Crustaceans,Cucumbers and gherkins,Currants,Dates,Eggplants (aubergines),Eggs; hen; in shell,Eggs; other bird; in shell,Figs,Fish,Fruit; fresh nes,Fruit; tropical fresh nes,Garlic,Ginger,Gooseberries,Grain; mixed,Grapefruit (inc. pomelos),Grapes,Groundnuts; with shell,Hazelnuts; with shell,Kiwi fruit,Leeks; other alliaceous vegetables,Lemons and limes,Lentils,Lettuce and chicory,Maize,Mangoes; mangosteens; guavas,Meat; cattle,Meat; chicken,Meat; duck,Meat; pig,Meat; rabbit,Meat; sheep,Meat; turkey,Melons; other (inc.cantaloupes),Milk; whole fresh cow,Mushrooms and truffles,Nuts nes,Oats,Oil palm fruit,Olives,Onions; dry,Onions; shallots; green,Oranges,Peaches and nectarines,Pears,Peas; green,Pepper (piper spp.),Persimmons,Pineapples,Pistachios,Plums and sloes,Potatoes,Pulses nes,Pumpkins; squash and gourds,Quinoa,Rapeseed,Raspberries,Rice; paddy,Soybeans,Spices nes,Spinach,Strawberries,Sugar beet,Sugar cane,Sunflower seed,Tangerines; mandarins; clementines; satsumas,Tea,Tomatoes,Vegetables; fresh nes,Vegetables; leguminous nes,Walnuts; with shell,Water,Watermelons,Wheat,nan
ALCOHOL-WINE BASED DRINKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120497619308455,0.0568348851039064,0.0,0.46134951199108776,0.0150622024135569,0.0,0.0,0.925615135416951,0.0,0.0644386452425243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240079663234116,0.0,0.0,0.0385718104996248,0.0,0.0,0.0,0.0,0.0,0.0,0.307257782569049,0.0,0.0,0.0,0.0,0.0355244006398636,0.0,27.565739732141957,0.0,0.0,0.0,0.0,0.264554695378028,0.0,0.0,0.0397369976501021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653462436518689,0.0,0.0,0.0,0.0105927320376811,0.0,0.0,0.0,10.0069428603264,3.88122987926431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783799344507656,0.177286374256835,0.0,0.0,0.0,0.0,0.103949120037109,0.0,12.0708646707597,0.0390701687369685,0.0,0.0,0.0,0.0631058805831229,0.0,0.0,35.7458284312641,0.0,0.694587879848318,0.0
CAKES & PASTRIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BREAD - ROLLS, BAPS+CROISSANTS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUNS TEACAKES AND SCONES,0.0110413219740998,0.0,0.137998566332629,0.0,0.0,0.0,0.0,0.0,0.0006876305213074,0.269217652048783,0.0,5.3637897122421,0.0032825682033514,0.0,0.0,5.58632664305706,0.0,0.0240964630700822,0.0,0.193260802132162,0.0,0.774345784850909,0.0,0.0,0.0,2.309826669944675,0.0,0.0,0.0278629458713665,0.035664995422048,0.0,0.403913274358571,0.0,0.0,1.85742393437835,0.0,0.0,0.0029765178510999,1.50725636072224,0.0,0.0,0.0,0.0,0.5496292225575377,0.34433147956281,1.3258452470855717,0.0004423842930464,0.0273174558397127,0.0,0.0,0.267804505053629,0.0014298037720553,0.0410287972854025,0.337907146184099,0.0,0.0793223635192981,0.0,0.0,0.0245699671521489,0.0,0.0,0.0,0.0,2.55274209290858,0.0,0.0321913930911248,0.241866620461338,4.02430595820505,0.0026046081946714,0.0470688115118227,0.0,0.458830150588627,0.211067919337651,0.0062587084051271,0.0050819189724317,0.0445416051145409,0.0,0.0,0.0,0.0,0.0,0.0,0.004165756926812,0.0,1.46546981221871,0.0359112453173442,0.561096355144827,0.0034071338588938,0.0326312264768776,0.0,0.181438364450431,0.50017830535019,9.70418367677125,1.0050540026669317,0.0,0.0,0.0304186496542198,0.2541494760464977,0.0,0.0,11.3889563636836,0.0,37.287003659709,0.0
CRUMPETS PIKELETS & MUFFINS,0.0,0.0,0.0135653117840126,0.0,0.0,0.0,0.0,0.141497537464197,0.0041623850214186,0.265771790753126,0.0,0.0911877588203274,0.16993363644131,0.0,0.0,0.881326199132217,0.0,0.0072309665133384,0.0,0.306035479582313,0.0,0.4827058180299998,0.0,0.0,0.0,0.8308187002791713,0.0,0.0,0.0,0.0,0.0,0.071017751240202,0.0,0.0,5.76466752330144,0.0,0.0,0.0,0.150986127412757,0.0,0.0,0.0,0.0,0.7177672593265436,2.9517779611453,0.0824817764407441,0.0,0.0243493941046259,0.0,0.0,0.980786130960161,0.0,0.0053039533319241,0.423103442365233,0.0,0.0,0.0,0.0,0.0495989223320299,0.0,0.0,0.0,0.0,6.29742416164157,0.0,0.0065799404148896,0.224439809656902,2.2560516040914,0.0,0.0085998713133232,0.0,0.0093179607644873,0.0695152059137558,0.0,0.0221767728176504,0.0133670983334475,0.0,0.0,0.0,0.0,0.0,0.0,0.0014006529310023,0.0,2.09500407308267,0.0068207189177453,1.16216053409459,0.0,0.0060417915961822,0.0,0.0009441183218542,0.0563558080075568,10.941189623821,0.46733602325412543,0.0,0.0,0.0167381990425619,0.5439547147288023,0.0,0.0,19.394770139045,0.0,33.0590796411461,0.0
AMBIENT FRUIT,0.0,0.0,2.66643902544584,0.0,0.0,0.0,0.0,0.521831758098376,0.0,0.0522193238717248,0.0,0.2946683966904728,0.0116486714595404,0.0,0.0,0.0202120892947563,0.0201642733913466,0.0283320398665751,0.0,0.0,0.0,0.0267701410084447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241960715397534,0.0,0.0,0.0116867920843555,0.0,0.0,0.0,29.3166751038269,0.0,0.0,0.0,0.0,0.0177562462455222,0.0367161774275202,5.867787968833523,0.0034761463841414,0.0,0.0070324827770221,0.0,0.0966524436513808,0.0,0.0,0.0294042299140223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145957537793475,0.0062555221956374,0.0024780204682818,0.0,0.0128897586365104,0.0101828982962619,0.0,0.0257525242780138,0.0,9.57429570651643,20.2368846308122,6.76637356292642,0.0287701556904415,0.0059205404641783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570583307984081,0.459478012789178,0.0132963893467506,0.0,0.0070908762032925,0.0,0.934670999033233,0.0,5.09094245776418,0.0308231230039049,0.0,0.0,0.0280261179286953,1.7612030817114621,0.0,0.0,12.502765676419,0.0,0.0788316314631855,0.0
FRUIT - APPLES,0.0,0.0,89.4698284914755,0.0,0.0,0.0,0.0,0.0283100399978544,0.0,0.0,0.0,0.32564230857628723,0.0938192142247743,0.0,0.0,0.100610282637826,0.0,0.0031420738388192,0.0,0.520169836258533,0.0,0.160826654057685,0.0,0.0,0.0,0.0366399598755402,0.0,0.0,0.0030383642827835,0.0,0.0,9.71347413578828e-06,0.0,0.0,0.0124417500427441,0.0,0.0,0.0,1.06208999292924,0.0,0.0,0.0,0.0,0.0500806360163448,0.0056148717955094,1.8102541437179607,0.0008102304754089,0.0,0.0,0.0,0.0170815300041195,0.15732195517076,0.419633835363901,0.555392854921879,0.0,0.0027095116355754,0.0,0.0,0.156277118148583,0.0,0.0,0.0,0.0707533755270235,0.595186087128079,0.0,0.0,0.0139112704327673,0.0502205953106079,0.0,0.0141667962997497,0.0,0.0205148196220681,0.050704491386207,0.178247524040176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047307889606233,0.0243639710582823,0.0162046095081787,0.0,0.0002395538160879,0.0,0.747852177716745,0.0,0.78402515104543,0.520733930332739,0.0,0.0,0.0,0.027194855185039002,0.0,0.0,0.736855625036772,0.0,0.503601041087512,0.0
FRUIT - ORANGES,0.0445922281472662,0.0,0.287440279337297,0.0,0.0,0.0,0.0,0.0851072119148626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991377009458434,0.0,0.0,0.0,1.28470778400402,0.0,0.0,0.0,0.0,0.0,0.28122808647883296,0.0,0.0,0.0,0.628569019108393,0.0,0.0,0.0,0.0,0.0211638876889156,0.0,0.0,0.0,9.42337835234134,0.0,0.0,0.0,0.0,0.0804728688313439,0.017158618425369,1.12283293923825,0.375832752151474,0.0,0.0,0.0,0.353175220110322,0.0,0.0,1.20553426859978,0.0,0.0,0.0,0.0,0.438093638486769,0.0,0.0,0.0,0.305213649405475,1.67297965698356,0.0,0.0,0.126022452580562,0.0084635202236623,0.0,0.0,0.0,68.2874927407681,0.183635276049227,0.8192840077196,0.0,0.0109842891530761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401471182501256,0.0,0.0109842891530761,0.0,0.0,0.0130998744735947,5.28303381706591,1.38017148897627,0.0,0.0,0.0,0.17765510799027298,0.0,0.0,2.83779014672386,0.0,0.691402890206254,0.0
FRUIT -GRAPEFRUIT/LEMONS/LIMES,0.0,0.0,0.0111748471739068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87166867728301,0.167577784640899,0.380164218817205,0.0,0.0042821867675663,0.0,0.0,0.0,0.0,0.0,0.5390460005656388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631854837745272,0.0,0.0,0.0,0.960251562611085,0.0,0.0,0.0,0.0,0.042579791433322,0.0616309003293702,1.39018061308884,0.0032175893184599,0.0,0.0,0.0164857539025028,38.310579205227995,0.0,0.0669943614693973,0.319856568819589,0.0,0.0,0.0,0.0,0.665478021560916,0.0,0.0,0.0,1.06034063333391,3.29070860188314,0.0,0.0,0.0,0.207491821270748,0.0396070789232078,0.266062712125859,0.0,18.8815118560178,1.91046137026439,6.41781568397319,0.0,0.0936423300648839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73271119337388,0.002088741245302,0.0122644429801986,0.0,0.316979927942508,0.0,0.0,0.0,6.48174694379301,0.0838445877097903,0.0,0.0,0.0,0.33244682961994,0.0,0.0,7.30163205683241,0.0,2.02991233419969,0.0
FRUIT - PEARS,0.0,0.0,1.48683606921757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194208896244288,0.0,0.0,0.0,0.0539038335124114,0.0,0.0,0.0,1.9002109572156,0.0,0.173358857691262,0.0,0.0,0.0,0.0,0.0,0.0,0.014679740174252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115004416513861,0.0,1.6180466427938782,0.0300396178447877,0.0,0.0,0.0,0.0,0.0,0.0002643857561178,1.78510941206551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235418589998464,0.412638247840866,0.0,0.0,0.0,0.0,0.0,0.0507573684184347,0.0,0.216630200563016,0.0391589255155934,84.9695398286954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593815924129876,0.0,0.004059830961546,0.0,0.0,0.0,0.608020847537144,2.95945312759073,0.0,0.0,0.0,0.0179541299515825,0.0,0.0,2.2644708751445,0.0,0.0,0.0
FRUIT - SOFT FRUIT,0.0514980572441459,0.0,3.63805438985567,0.0,0.0,0.0,0.0,0.0554189154319355,0.060209579526201,0.0014853360340983,0.0,11.2596969699764,18.6193396807703,0.0,0.0,0.524191255088004,0.0,0.147724584758818,0.0141819219573211,0.390157263626658,0.0,0.170292217351635,0.0,0.0,0.0,0.0036162800696736,0.0,0.0,2.43447246325542,0.0,0.0,0.415937108505597,0.0,0.0,0.0381543229836869,0.0,0.0,0.0,2.67976869969553,0.0,0.0,0.0,0.0,0.0297142239364581,0.0277079776653477,2.0518708749192265,0.0044244696050665,0.0,0.098836650990984,0.0015416477755809,0.171963339943629,0.0,0.0,0.640069595873032,0.0,0.0239408488083626,0.0,0.0,0.0670109263392455,0.0,0.0,0.0,0.0306726340016579,0.891226647588904,0.0,0.0126887712138524,0.304179943944409,0.141831801291163,0.0058665454402387,0.0560511757047862,0.0,0.0245143954588575,15.1399948950952,0.0154189295255441,0.0,0.0003510935276862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398251191637564,21.8962302687748,0.131569854384838,0.0,0.0009305250307038,0.0,1.5948882048567,0.0,5.65403260337461,1.3217606339202324,0.0,0.0008397235572381,0.0,0.5789564049275335,0.0,0.0,4.38447337989725,0.0,0.355556192724164,0.0
FRUIT - TROPICAL FRUIT,0.0,0.0,0.625576664621866,0.0,0.0,0.0,0.0,0.266107230968359,0.0,0.0212954538015351,0.0,0.405493099746779,0.224449591432493,0.0,0.0,0.173956909117874,0.0,0.00750734865565,0.0,0.0034685887574074,0.0,0.0,0.0,0.0,0.0,0.045275576666438694,0.0,0.0,0.0783786498628247,0.0,0.0,0.204839029326021,0.0,0.0,0.133401222548615,0.0,0.0,0.0,79.5379831555397,0.0,0.0,0.0,0.0,3.14277812637078,0.0122925627898153,1.31419089827568,0.174131459306755,0.0,0.153283983944833,0.0,0.1212508669513612,0.0,0.015841702808727,0.0909868079501878,0.0,0.0034685887574074,0.0,0.0,0.18976172369672,0.0,0.0,0.0,1.6202210382133,0.745915133275343,0.0,0.0,0.0737120515233413,0.115199339392198,0.0,0.0183790186367958,0.0,0.512519007123144,0.33494656636369,0.0,0.0,0.0150147417492203,0.0,0.0,0.0,0.0,0.0,0.0,0.0045086999221599,0.0,0.0158714369168693,0.0309619837119147,0.0710922700129967,0.0,0.0031917654087838,0.0,0.465444173579793,0.0015474007289521,2.2380488995803,0.2919759495487745,0.0,0.0,0.0,0.0211080291377893,0.0,0.047668063628697,4.44155583459943,0.0,0.175220416573731,0.0
EGGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056263732096232,1.53527230399497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413999797668165,0.0,0.0,0.0,0.0,0.0,0.0248274774239125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2302767645173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469005266016981,0.146164732044919,0.0,0.0,0.0,0.0,0.0,0.0269296677352639,0.0,0.0,0.3023489541578,0.0,0.0,2.26817314615226,0.0,2.7845219480226,0.0,0.0,0.0,0.0,0.10326441150467,0.0,0.0,0.008231997138474,0.0443345038323686,0.0,0.287357096050396,0.0,0.0,0.0,0.0,0.460724491972589,0.119871611819655,0.0,0.0,0.0,0.0,0.0,0.0,0.000859718382314,0.0,3.16989632502396,0.0,0.218312133288034,0.0,0.14816224130874,0.0,0.0,0.0051733255419514,0.204182110192473,0.282035592996585,0.0,0.0,0.0,0.0,0.0,0.0,0.710376299224217,0.0,1.8679993603908225,0.0
MILK - RETAIL,0.799063827012947,0.0,0.0165766524266028,0.0,0.0,0.0,0.0,0.0004295068081307,0.0,1.13606240887935,0.0,0.0,0.0,0.0,0.0,0.855293456643004,0.0,0.002690872068996,0.0202620319132832,0.0242154997800038,0.0,0.0495621459316807,0.0,0.0,0.0,0.31994330872115284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004490432684473,0.0,0.0,0.0,1.17782552298112,0.0,0.0,0.0,0.0,0.0030364146687622,0.0570513200445854,0.0524419707647598,0.0,0.114812749598754,0.0,0.0,0.0084772155965232,0.0,0.40871489094357,0.0691721554630004,0.0,0.0,0.0192782617000576,0.0,0.0,0.0,0.0,0.0,0.0,48.6496962825658,0.0,0.0176078252869315,2.25099435582085,0.372208483362931,0.0,0.0002965886415393,0.0,0.0001416841470747,0.0374165243246077,0.0,0.0973876470800939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592185681625776,0.0035559173686253,0.850256503243119,0.0,1.44344418827261e-05,0.0,0.011038830572312,0.0002989279976274,2.09679905905459,1.136786403359,0.0,0.0,0.0,0.0030815030904811002,0.0,0.0,32.2834166905729,0.0,0.0098419486948256,0.0
READY TO SERVE DESSERTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLACK+WHITE PUDDINGS+HAGGIS,0.0679477823098131,0.0,0.173492894247158,0.0,0.0,0.0,0.0,0.0,2.430026917826,0.0336319458393861,0.0,0.10591462938316,0.0,0.0,0.0,0.193711231190932,0.0,0.0,0.0,0.0014291947865532,0.0,0.0,0.0,0.0,0.0,0.115612713409614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521681709464915,0.0,0.0,0.0,0.394096739935905,0.0,0.0,0.0,0.0,0.0465328609546293,0.139556942731102,0.1485790468796867,0.0,0.0,0.0,0.0,0.0417626682806333,0.0,0.0,0.0302795675731227,0.0,12.355914722838698,0.164865418881246,0.0,12.4771659253441,0.0,8.46203154050972,0.211970977110816,0.0,0.259932524311497,0.0,0.0449608259075601,12.5582771078808,0.373497896821524,0.0,5.4389070049672,0.0,0.0542784201919845,0.149187787676913,0.0,0.0,0.64753003093224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128022201390166,0.0,0.137353688111746,0.0,0.106817883450289,0.0,0.0,0.0,0.771383668741666,0.0320561012181189,0.0,0.0,0.0052508856977857,0.0706578240387742,0.0,0.0,26.5345183998046,0.0,8.01058782233398,0.0
BREAD - PITTA/NAAN,0.0,0.0,0.0751485575269491,0.0,0.0,0.0,0.0,0.0,0.0128781710984194,0.144413075975464,0.0,0.244541303932175,0.0,0.0,0.0,1.2439733932837,0.0,0.0,0.0,0.471694650253416,0.0,0.1470023938026991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191570539546756,0.0,0.0,0.0,0.114632310383087,0.0,0.0,0.0,0.0,0.619846408104936,0.44309039126051,0.0,0.0071254838117895,0.0,0.0,0.0,0.0108817433297723,0.0,0.0527891848610142,0.571423299357012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41093729354348,0.0,0.0,0.0,0.196679455782473,0.0392641291090263,0.134428291088806,0.0,0.0,0.0,0.0,0.0918832442599694,0.0289014495996405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03125017546113,0.0,1.42164313368276,0.0,0.757165934478612,0.0,0.0,0.0,2.15239100907961,0.22340873271189582,0.0,0.0,0.0,1.0592305272890221,0.0,0.0,27.205015286341,0.0,46.237502758328,0.0
MILKSHAKE MIXES,0.101441580786022,0.0,0.465444903444901,0.0,0.0,0.0,0.0,0.667674532545662,0.0,0.070472689656225,0.0,0.0,0.0,0.0,0.0,0.0825940875162436,0.0,3.42145809481553,0.0,0.0070001322906316,0.0,0.0,0.0,0.0,0.0,5.689236215478596,0.0,0.0,0.0,0.0677508594736834,0.0,0.0,0.0,0.0,0.181956412546059,0.0,0.0,0.0677508594736834,0.04652289201591,0.0,0.0,0.0,0.0,0.203636303347888,0.0692396427640319,0.0,0.0767243888796854,0.0,0.0,0.0,1.31596977018888,0.0,0.0,0.126590448982936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4163923868567,0.0,0.0791306407348926,0.0127618834798741,1.19959583802385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088176004914655,0.0,0.0,0.0,0.0,0.0,1.15112158278753,0.0,32.2473201354413,0.220780983623642,0.0,0.0,0.0,0.0736002761399855,0.0,0.0,13.677253160868,0.0,1.52918973234251,0.0
HERBS AND SPICES,0.077528723793544,0.0,0.009786505818942,0.0,0.0049471576328699,0.0,0.0,0.0089750347775823,0.0021676849716437,0.79301259791964,0.0,0.3896618804788313,0.0,0.0,0.0,0.342492989555364,0.0079842573730003,0.203543597148281,0.0562829808730075,0.0231117911614959,0.0660313281241259,0.2822841252037265,0.0,0.0,0.0,0.0462482661296102,0.0,0.0,0.0049295408701338,0.0065189824952676,0.0013129382205514,0.0,0.0,0.0,0.0509235167132791,0.0,0.0,0.0519601625806443,0.329355967362894,0.0,0.0,0.0,0.0,1.7517611580957284,1.02208602502458,1.1403734488754713,0.0675218040980957,0.0220405428340202,0.0,0.0115975544371573,1.828476172780855,0.0200436058881062,0.191094632782122,0.518853519992114,0.0,0.1722948003266835,0.779513542546016,0.0,0.286863900995634,0.0,0.137686586039701,0.0,0.0,0.3102117267563,0.0353072729169516,0.0574018724824555,0.0420022526424296,0.237955509260763,0.2521840733279541,4.04004564320182,0.0,0.192178121424465,0.0487340541164934,0.0,0.0561117757254103,21.0604169950069,0.0,0.0,0.0066505929557627,0.0,0.0,0.0,0.0485997951272487,0.0,0.741859254771519,0.0,0.673759174529821,0.0022365391989816,16.9598955519214,0.0,2.88582815943797e-05,0.0488753199577443,4.16706686904215,0.5878250080557085,0.0,0.0172432962898777,1.0301662528851,12.7552871093944,0.0,0.0,3.24945111171872,0.0,2.5248799765607184,0.0
BKNG INGRDNT+CAKE DCRTN,0.379671893854266,0.0,0.280027368019771,0.0,0.0,0.0,0.0,0.008213100355942,0.0074051033432185,0.238795820393617,0.0,0.1021658552486078,0.0,0.0,0.0,0.77811706182519,0.0,0.0801239516800737,0.0,0.051612007092627,0.0173610759820787,0.0133073781072419,0.0,0.0,0.0,10.897810844969035,0.0,0.0008213461250153,0.042583794650057,0.0,0.040606989512067,0.0079522517347076,0.0,0.0,1.95202105478093,0.0,0.0,0.0092274731238502,0.720883223178466,0.0,0.0,0.0,0.0,0.218893372771793,0.236329414511153,0.06517518598588701,0.0910160010621892,0.0038567830451677,0.0069441163904719,0.0035510650343082,0.1612545327983679,0.0,0.0061702858762096,1.36143440620656,0.0,0.365480845800607,0.0013419874221622,0.0,0.783444804189258,0.0,0.0,0.0,0.0,4.69353672441964,0.0005214789724387,0.0005817749579282,0.0134256538331071,2.62719755677797,0.0625840907243161,0.0837533001646178,0.0,0.213196602761845,0.060884887040936,0.0257114403424199,0.0004414601536692,0.0350444329483561,0.0,0.0,0.0,0.0,0.0,0.0,0.0144752522795219,0.0,2.39708348950963,0.357041378645868,2.08085379717433,0.010835518441993,0.0310875603318691,0.0,0.303796479131231,0.922586670366561,36.7893867695696,0.052566751375851796,0.0,0.0,0.0237374875797885,2.341919291110547,0.0,0.0010451453808926,6.29937854450917,0.0,4.17908469766254,0.0
TEA-FRUIT & HERBAL BAGS,0.0,0.0,4.25123411568839,0.0,0.0,0.0,0.0,0.0018075248016755,0.0033586686842555,0.0283781611403663,0.0,1.654335931843787,0.115378568873534,0.0,0.0,0.029399140115929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316991864958321,0.0,0.0,0.184705378584904,0.0007010790672234,0.0090163891834074,0.0309518434058985,0.0,0.0,0.0111821382016287,0.0,0.0,0.0,1.18941690394427,0.0,0.0,0.0,0.0,0.896145398749854,0.0014151572074321,0.5194208288361875,0.0,0.0,0.0054169594706289,0.0,2.742249697579361,0.0,2.56173560873459,0.0025102675371642,0.0,0.0304192660242774,0.0,0.0,0.0,0.0,0.0,0.0,0.0046215019126031,0.215012904492554,0.0,0.0,0.0180752480167553,0.109845603488667,0.0,0.0,0.0,1.26869628341567,0.0601188082897427,0.0404367771708662,0.0,0.178159580301603,0.0,0.0,0.0,0.0,0.0,0.0,8.22233146647416e-05,0.0,0.0361901178137811,0.310754298673652,0.891060815467083,0.0,0.219564102144108,0.0,0.198818757971265,0.0,1.20898881977803,0.204953271308034,0.0,32.7450207460888,8.22233146647416e-05,5.799951971556304,0.0,0.0,0.89591739203175,0.0,0.205958059642697,0.0
CHOCOLATE+SWEET SPREADS,0.0575287972471748,0.0,0.0,0.0,0.0,0.0,0.0,0.0331107751638282,0.0011215709289586,0.0322319150637629,0.0,0.0,0.0,0.0,0.0,0.692407087779088,0.0,0.0,0.153076257465668,0.0118900345777313,0.0,0.0,0.0,0.0,0.0,9.619850679486044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457135316280619,0.0,0.0,0.0,0.575468189436718,0.0,0.0,0.0,0.0,1.43363414027633,0.215730245139538,0.0,0.215267004988993,9.1011997669725,0.0,0.0,0.0,0.0,0.0,0.0196616886310888,0.0,0.0070619614724482,0.0,0.0,0.0011043750395615,0.0,0.0,0.0,0.0,8.37621675593596,0.0,0.0,0.205954864556475,8.692109185593,0.0,0.0,0.0,0.0021834322880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37390859336746,0.0,0.0935996927134015,0.0055186924539033,0.0,0.0,0.0,0.0421742231827995,36.7547528010102,2.6656652395559,0.0,0.0,0.0,0.16749061178128757,0.0,0.0,2.37891023668948,0.0,1.08911396073793,0.0
